"Banque","Type","Adresse"
"Credit Agricole","Coopérative","BOULEVARD DE LA DÎME  12260 VILLENEUVE"
"Credit Agricole","Coopérative","LE BOURG  12310 VIMENET"
"Credit Agricole","Coopérative","6 RUE EN MATHIEU  81290 VIVIERS LES MONTAGNES"
"Credit Agricole","Coopérative","2 PLACE PIERRE DE GOUVILLE  50180 AGNEAUX"
"Credit Agricole","Coopérative","6 PLACE DU 28 JUILLET BP 24  50230 AGON-COUTAINVILLE"
"Credit Agricole","Coopérative","15-17 COURS CLEMENCEAU BP 79  61000 ALENCON"
"Credit Agricole","Coopérative","72 RUE PIERRE CURIE-COURTEILLE BP 701  61000 ALENCON"
"Credit Agricole","Coopérative","96 AVENUE DU GÉNÉRAL LECLERC  61000 ALENCON"
"Credit Agricole","Coopérative","17 RUE DES TISONS  61000 ALENCON"
"Credit Agricole","Coopérative","15 COURS CLÉMENCEAU  61000 ALENCON"
"Credit Agricole","Coopérative","5 PLACE DU MARÉCHAL JOFFRE  14370 ARGENCES"
"Credit Agricole","Coopérative","3 RUE EUGÈNE DENIS  61200 ARGENTAN"
"Credit Agricole","Coopérative","22 PLACE SAINT VIGOR  61430 ATHIS VAL DE ROUVRE"
"Credit Agricole","Coopérative","2 RUE ST GAUDENS  50300 AVRANCHES"
"Credit Agricole","Coopérative","5, RUE DES CASINOS  61140 BAGNOLES DE L'ORNE NORMANDIE"
"Credit Agricole","Coopérative","153 RUE DU PRÉSIDENT KENNEDY  50720 BARENTON"
"Credit Agricole","Coopérative","RUE SAINT THOMAS BP 3  50760 BARFLEUR"
"Credit Agricole","Coopérative","6 PLACE DU DOCTEUR AUVRET  50270 BARNEVILLE CARTERET"
"Credit Agricole","Coopérative","6 PLACE DU MARCHÉ  14400 BAYEUX"
"Credit Agricole","Coopérative","14 PLACE BOUCICAUT BP 15  61130 BELLEME"
"Credit Agricole","Coopérative","LIEU DIT LA BIJUDE  14112 BIEVILLE BEUVILLE"
"Credit Agricole","Coopérative","8 BIS RUE DU GÉNÉRAL LECLERC  14550 BLAINVILLE SUR ORNE"
"Credit Agricole","Coopérative","11 RUE DU VAL DE SÉE BP 5  50370 BRECEY"
"Credit Agricole","Coopérative","10 RUE DE LA PLAGE  50290 BREHAL"
"Credit Agricole","Coopérative","21 PLACE DU GÉNÉRAL DE GAULLE  61110 BRETONCELLES"
"Credit Agricole","Coopérative","PLACE DU MARCHÉ  14680 BRETTEVILLE SUR LAIZE"
"Credit Agricole","Coopérative","PLACE LEMAROIS BP 20  50260 BRICQUEBEC EN COTENTIN"
"Credit Agricole","Coopérative","RUE D'ARGENTAN BP 17  61220 BRIOUZE"
"Credit Agricole","Coopérative","8 AVENUE DE LA MER  14390 CABOURG"
"Credit Agricole","Coopérative","10 AVENUE DU 6 JUIN  14000 CAEN"
"Credit Agricole","Coopérative","21 AVENUE CÔTE DE NACRE  14000 CAEN"
"Credit Agricole","Coopérative","29 AVENUE JEAN MONNET  14000 CAEN"
"Credit Agricole","Coopérative","81 BOULEVARD GEORGES POMPIDOU  14000 CAEN"
"Credit Agricole","Coopérative","2 PLACE DE LA RÉPUBLIQUE  14000 CAEN"
"Credit Agricole","Coopérative","8, RUE ROSA PARKS  14000 CAEN"
"Credit Agricole","Coopérative","136 RUE DE FALAISE  14000 CAEN"
"Credit Agricole","Coopérative","1 BOULEVARD MARÉCHAL LECLERC  14000 CAEN"
"Credit Agricole","Coopérative","9 RUE SAINT SAUVEUR  14000 CAEN"
"Credit Agricole","Coopérative","46 AVENUE HENRY CHÉRON  14000 CAEN"
"Credit Agricole","Coopérative","2 RUE EDITH PIAF  14630 CAGNY"
"Credit Agricole","Coopérative","PLACE DE L'EGLISE  14340 CAMBREMER"
"Credit Agricole","Coopérative","6 RUE JEAN FOLLAIN  50750 CANISY"
"Credit Agricole","Coopérative","13 RUE SÉBLINE BP 118  50500 CARENTAN LES MARAIS"
"Credit Agricole","Coopérative","AVENUE DU MARÉCHAL LECLERC  61320 CARROUGES"
"Credit Agricole","Coopérative","PLACE DU COLLÈGE  61330 CEAUCE"
"Credit Agricole","Coopérative","RUE PRINCIPALE  50510 CERENCES"
"Credit Agricole","Coopérative","PLACE DU MARCHÉ  50680 CERISY LA FORET"
"Credit Agricole","Coopérative","12 PLACE DE LA MAIRIE  50210 CERISY-LA-SALLE"
"Credit Agricole","Coopérative","13 RUE DE L'EGLISE  61260 CETON"
"Credit Agricole","Coopérative","10 RUE DE L'ANCIEN QUAI  50100 CHERBOURG-EN-COTENTIN"
"Credit Agricole","Coopérative","14 RUE GRANDE RUE  50100 CHERBOURG-EN-COTENTIN"
"Credit Agricole","Coopérative","48 RUE DU VAL DE SAIRE  50100 CHERBOURG-EN-COTENTIN"
"Credit Agricole","Coopérative","1 RUE DE LA PAIX EQUEURDREVILLE HAINNEVILLE  50120 CHERBOURG-EN-COTENTIN"
"Credit Agricole","Coopérative","39 RUE ROGER SALENGRO OCTEVILLE  50130 CHERBOURG-EN-COTENTIN"
"Credit Agricole","Coopérative","24 RUE ROGER GLINEL QUERQUEVILLE  50460 CHERBOURG-EN-COTENTIN"
"Credit Agricole","Coopérative","RUE DE LA FONDERIE -TOURLAVILLE  50110 CHERBOURG-EN-COTENTIN"
"Credit Agricole","Coopérative","11 RUE LÉON BLUM  14460 COLOMBELLES"
"Credit Agricole","Coopérative","27 RUE SAINT MARTIN CONDE SUR NOIREAU  14110 CONDE EN NORMANDIE"
"Credit Agricole","Coopérative","ROUTE DE SAINTE SUZANNE BP 4  50890 CONDE SUR VIRE"
"Credit Agricole","Coopérative","PLACE DU MARCHÉ  61390 COURTOMER"
"Credit Agricole","Coopérative","8 RUE SAINT DOMINIQUE BP 326  50200 COUTANCES"
"Credit Agricole","Coopérative","124 RUE DU HAUT CHEMIN  50710 CREANCES"
"Credit Agricole","Coopérative","2 RUE PRINCIPALE  61250 DAMIGNY"
"Credit Agricole","Coopérative","64 RUE DÉSIRÉ LE HOC  14800 DEAUVILLE"
"Credit Agricole","Coopérative","80 RUE DU GÉNÉRAL DE GAULLE  14160 DIVES SUR MER"
"Credit Agricole","Coopérative","6 RUE DE LA RÉPUBLIQUE BP 9  61700 DOMFRONT EN POIRAIE"
"Credit Agricole","Coopérative","107 ROUTE DE COUTANCES  50350 DONVILLE LES BAINS"
"Credit Agricole","Coopérative","80, RUE DU GÉNÉRAL DE GAULLE  14440 DOUVRES LA DELIVRANDE"
"Credit Agricole","Coopérative","96 GRANDE RUE  14430 DOZULE"
"Credit Agricole","Coopérative","12 RUE GRANDE RUE BP 9  50220 DUCEY LES CHERIS"
"Credit Agricole","Coopérative","8 RUE DES 3 FRÈRES TERRIER  61150 ECOUCHE LES VALLEES"
"Credit Agricole","Coopérative","RUE CAMILLE BLAIZOT  14210 EVRECY"
"Credit Agricole","Coopérative","13 RUE DE LA PELLETERIE  14700 FALAISE"
"Credit Agricole","Coopérative","3 PLACE C. DUPERRON BP 139  61100 FLERS"
"Credit Agricole","Coopérative","CENTRE COMMERCIAL 108 RUE DE MESSEI  61100 FLERS"
"Credit Agricole","Coopérative","57 RUE DU 6 JUIN  61100 FLERS"
"Credit Agricole","Coopérative","BÂTIMENT GALILÉE 26 RUE DU QUADRANT  14123 FLEURY SUR ORNE"
"Credit Agricole","Coopérative","35 GRANDE RUE BP 13  61230 GACE"
"Credit Agricole","Coopérative","2 RUE AMBROISE CROIZAT  14730 GIBERVILLE"
"Credit Agricole","Coopérative","RUE DES FRÈRES LACOLLEY  50560 GOUVILLE SUR MER"
"Credit Agricole","Coopérative","14 RUE COURAYE BP 327  50400 GRANVILLE"
"Credit Agricole","Coopérative","781-782 RUE DES ECOLES  50400 GRANVILLE"
"Credit Agricole","Coopérative","13 RUE DE LA RÉPUBLIQUE  14600 HONFLEUR"
"Credit Agricole","Coopérative","52 AVENUE JEAN VILLAR  14123 IFS"
"Credit Agricole","Coopérative","35 RUE DU PAIN D'AVAINE  50540 ISIGNY LE BUAT"
"Credit Agricole","Coopérative","28 PLACE DU GÉNÉRAL DE GAULLE  14230 ISIGNY SUR MER"
"Credit Agricole","Coopérative","6 ROUTE DE MOULINS LA MARCHE  61550 LA FERTE EN OUCHE"
"Credit Agricole","Coopérative","56 RUE D'HAUTVIE BP 127  61600 LA FERTE MACE"
"Credit Agricole","Coopérative","5 RUE CLAMORGAN BP 15  50320 LA HAYE PESNEL"
"Credit Agricole","Coopérative","6 PLACE DU GÉNÉRAL DE GAULLE THURY HARCOURT  14220 LE HOM"
"Credit Agricole","Coopérative","1 RUE DU GRENIER À SEL BP 18  61170 LE MELE SUR SARTHE"
"Credit Agricole","Coopérative","1 ROUTE DE GRANVILLE BP 4  61240 LE MERLERAULT"
"Credit Agricole","Coopérative","PLACE DU MARCHÉ  14330 LE MOLAY LITTRY"
"Credit Agricole","Coopérative","44 RUE BEAUREGARD  50640 LE TEILLEUL"
"Credit Agricole","Coopérative","3 RUE CENTRALE  50340 LES PIEUX"
"Credit Agricole","Coopérative","20 PLACE SAINT-CLOUD  50430 LESSAY"
"Credit Agricole","Coopérative","97, AVENUE GUILLAUME LE CONQUÉRANT  14100 LISIEUX"
"Credit Agricole","Coopérative","25 AVENUE VICTOR HUGO  14100 LISIEUX"
"Credit Agricole","Coopérative","24 RUE DU GÉNÉRAL LECLERC LIVAROT  14140 LIVAROT PAYS D'AUGE"
"Credit Agricole","Coopérative","12 LONGUE VUE DES PHOTOGRAPHES  14111 LOUVIGNY"
"Credit Agricole","Coopérative","44 RUE DE LA MER  14530 LUC SUR MER"
"Credit Agricole","Coopérative","10 PLACE DR GUILLARD  50570 MARIGNY LE LOZON"
"Credit Agricole","Coopérative","1 RUE ALFRED RIÉGLER  61440 MESSEI"
"Credit Agricole","Coopérative","46, RUE CHAPRON  14120 MONDEVILLE"
"Credit Agricole","Coopérative","36 RUE PAUL LECACHEUX BP 28  50310 MONTEBOURG"
"Credit Agricole","Coopérative","2 RUE JEAN-CLAUDE MÉNARD  50590 MONTMARTIN SUR MER"
"Credit Agricole","Coopérative","11 PLACE NOTRE DAME BP 6  61400 MORTAGNE AU PERCHE"
"Credit Agricole","Coopérative","6 RUE DU ROCHER  50140 MORTAIN BOCAGE"
"Credit Agricole","Coopérative","89 GRANDE RUE BP 1  61570 MORTREE"
"Credit Agricole","Coopérative","58 GRANDE RUE  61380 MOULINS LA MARCHE"
"Credit Agricole","Coopérative","123 RUE GRANDE  14290 ORBEC"
"Credit Agricole","Coopérative","45 AVENUE DE LA MER  14150 OUISTREHAM"
"Credit Agricole","Coopérative","41 AVENUE DU GÉNÉRAL BRADLEY  50410 PERCY EN NORMANDIE"
"Credit Agricole","Coopérative","2 RUE DE BASTOGNE BP 7  50190 PERIERS"
"Credit Agricole","Coopérative","RUE DE LA MARNE  50360 PICAUVILLE"
"Credit Agricole","Coopérative","8 RUE DES JUIFS  50880 PONT HEBERT"
"Credit Agricole","Coopérative","3, RUE DU CATELET  14130 PONT L'EVEQUE"
"Credit Agricole","Coopérative","1 RUE LECONTE DE LISLE BP 21  50170 PONTORSON"
"Credit Agricole","Coopérative","PLACE DU GÉNÉRAL DE GAULLE  50630 QUETTEHOU"
"Credit Agricole","Coopérative","28 PLACE DU GÉNÉRAL DE GAULLE  61110 REMALARD EN PERCHE"
"Credit Agricole","Coopérative","43 RUE D'ALENCON LA CHAPELLE D'ANDAINE  61140 RIVES D'ANDAINE"
"Credit Agricole","Coopérative","RUE DU DOCTEUR MOUTON  61470 SAP EN AUGE"
"Credit Agricole","Coopérative","14 GRANDE RUE  50530 SARTILLY BAIE BOCAGE"
"Credit Agricole","Coopérative","90, RUE DE LA RÉPUBLIQUE BP 21  61500 SEES"
"Credit Agricole","Coopérative","3, RUE DES ÉCOLES SAINT MARTIN DES BESACES  14350 SOULEUVRE EN BOCAGE"
"Credit Agricole","Coopérative","LE BOURG SAINT JEAN DES BAISANTS  50810 ST JEAN D'ELLE"
"Credit Agricole","Coopérative","PLACE DE LA LIBÉRATION BP 3  50420 TESSY BOCAGE"
"Credit Agricole","Coopérative","5 RUE DE BAYEUX  14250 TILLY SUR SEULLES"
"Credit Agricole","Coopérative","26 GRANDE RUE BP 5  61800 TINCHEBRAY BOCAGE"
"Credit Agricole","Coopérative","4 ZONE D'ACTIVITÉ CLAUDE CHAPPE  50470 TOLLEVAST"
"Credit Agricole","Coopérative","9 RUE DE LA RÉPUBLIQUE  50160 TORIGNY LES VILLES"
"Credit Agricole","Coopérative","PLACE DU MARCHÉ  61190 TOUROUVRE AU PERCHE"
"Credit Agricole","Coopérative","PLACE PAUL QUELLEC  14670 TROARN"
"Credit Agricole","Coopérative","22 QUAI FERNAND MOUREAUX  14360 TROUVILLE SUR MER"
"Credit Agricole","Coopérative","PLACE DE LA MAIRIE BP 1  61160 TRUN"
"Credit Agricole","Coopérative","11 PLACE DES TEILLEULS LE THEIL  61260 VAL AU PERCHE"
"Credit Agricole","Coopérative","PLACE COLONEL CANDAU VASSY  14410 VALDALLIERE"
"Credit Agricole","Coopérative","3 RUE DU PALAIS DE JUSTICE BP 320  50700 VALOGNES"
"Credit Agricole","Coopérative","70 RUE DU GÉNÉRAL LECLERC  14790 VERSON"
"Credit Agricole","Coopérative","29 RUE DU GÉNÉRAL DE GAULLE BP 3  50800 VILLEDIEU LES POELES ROUFFIGNY"
"Credit Agricole","Coopérative","28 RUE PASTEUR  14310 VILLERS BOCAGE"
"Credit Agricole","Coopérative","3 AVENUE DES BELGES  14640 VILLERS SUR MER"
"Credit Agricole","Coopérative","PLACE DU 13ÈME ARRONDISSEMENT BP 6  61120 VIMOUTIERS"
"Credit Agricole","Coopérative","16 RUE HALBOUT  14500 VIRE NORMANDIE"
"Credit Agricole","Coopérative","2 RUE RENÉ GICQUEL  76390 AUMALE"
"Credit Agricole","Coopérative","22 PLACE DU GÉNÉRAL DE GAULLE  76730 BACQUEVILLE-EN-CAUX"
"Credit Agricole","Coopérative","8 RUE DU GÉNÉRAL GIRAUD  76360 BARENTIN"
"Credit Agricole","Coopérative","49 RUE SAINT-NICOLAS  27170 BEAUMONT-LE-ROGER"
"Credit Agricole","Coopérative","RUE DE COSNIER  27300 BERNAY"
"Credit Agricole","Coopérative","97 RUE DE VERDUN  27210 BEUZEVILLE"
"Credit Agricole","Coopérative","18 GRANDE RUE FRANÇOIS MITTERAND  76340 BLANGY-SUR-BRESLE"
"Credit Agricole","Coopérative","338 RUE DE LA RÉPUBLIQUE  76230 BOIS-GUILLAUME"
"Credit Agricole","Coopérative","1 PLACE FÉLIX FAURE  76210 BOLBEC"
"Credit Agricole","Coopérative","100 RUE D'UELZEN  76520 BOOS"
"Credit Agricole","Coopérative","82 RUE DU GRAND TENDOS  76850 BOSC-LE-HARD"
"Credit Agricole","Coopérative","10 PLACE DU ROUMOIS  27670 BOSROUMOIS"
"Credit Agricole","Coopérative","405 GRANDE RUE  27310 BOURG-ACHARD"
"Credit Agricole","Coopérative","8 RUE ARISTIDE BRIAND  27160 BRETEUIL"
"Credit Agricole","Coopérative","15 RUE DE LA SOIE  27800 BRIONNE"
"Credit Agricole","Coopérative","12 RUE AUGUSTIN FRESNEL  27270 BROGLIE"
"Credit Agricole","Coopérative","118 ROUTE DE FORGES  76750 BUCHY"
"Credit Agricole","Coopérative","8 AVENUE DU PRÉSIDENT ALLENDE  76380 CANTELEU"
"Credit Agricole","Coopérative","39 PLACE ROBERT GABEL  76450 CANY-BARVILLE"
"Credit Agricole","Coopérative","130 RUE DE LA RÉPUBLIQUE  76320 CAUDEBEC-LÈS-ELBEUF"
"Credit Agricole","Coopérative","30 PLACE CARNOT  27190 CONCHES-EN-OUCHE"
"Credit Agricole","Coopérative","1 PLACE DU GÉNÉRAL DE GAULLE  27260 CORMEILLES"
"Credit Agricole","Coopérative","34 RUE DE LA LIBÉRATION  76910 CRIEL-SUR-MER"
"Credit Agricole","Coopérative","6 PLACE DU GÉNÉRAL LECLERC  76280 CRIQUETOT-L'ESNEVAL"
"Credit Agricole","Coopérative","66 RUE SADI CARNOT  76160 DARNÉTAL"
"Credit Agricole","Coopérative","284 ROUTE DE DIEPPE  76250 DÉVILLE-LÈS-ROUEN"
"Credit Agricole","Coopérative","200 GRANDE RUE  76200 DIEPPE"
"Credit Agricole","Coopérative","CENTRE COMMERCIAL DU BELVÉDÈRE - AVENUE DES CANADIENS  76200 DIEPPE"
"Credit Agricole","Coopérative","2 PLACE HENRI DUNANT  76200 DIEPPE"
"Credit Agricole","Coopérative","10 RUE DE L HÔTEL DE VILLE  76560 DOUDEVILLE"
"Credit Agricole","Coopérative","360 QUAI DE LA LIBÉRATION  76480 DUCLAIR"
"Credit Agricole","Coopérative","50 RUE DES MARTYRS  76500 ELBEUF"
"Credit Agricole","Coopérative","7 PLACE DU MARCHE  76630 ENVERMEU"
"Credit Agricole","Coopérative","10 PLACE GUILLAUME LE CONQUÉRANT  76260 EU"
"Credit Agricole","Coopérative","1 RUE CHARTRAINE  27000 EVREUX"
"Credit Agricole","Coopérative","75 B RUE JEAN MOULIN  27000 EVREUX"
"Credit Agricole","Coopérative","2 RUE PROSPER BRINDEJONT  76790 ÉTRETAT"
"Credit Agricole","Coopérative","18 RUE DU MARÉCHAL FOCH  27150 ÉTRÉPAGNY"
"Credit Agricole","Coopérative","2 RUE OCTAVE LENOIR  27530 ÉZY-SUR-EURE"
"Credit Agricole","Coopérative","63 RUE JACQUES HUET  76400 FÉCAMP"
"Credit Agricole","Coopérative","20 RUE POUYER QUERTIER  27380 FLEURY-SUR-ANDELLE"
"Credit Agricole","Coopérative","94 RUE LOUIS PASTEUR  76740 FONTAINE-LE-DUN"
"Credit Agricole","Coopérative","11 PLACE BREVIÈRE  76440 FORGES-LES-EAUX"
"Credit Agricole","Coopérative","14 PLACE DES CATELIERS  76340 FOUCARMONT"
"Credit Agricole","Coopérative","25 AVENUE DU MARÉCHAL LECLERC  27600 GAILLON"
"Credit Agricole","Coopérative","ROUTE DE FOURGES  27620 GASNY"
"Credit Agricole","Coopérative","18 RUE GÉNÉRAL DE GAULLE  27140 GISORS"
"Credit Agricole","Coopérative","5 PLACE GODARD DES VAUX  76110 GODERVILLE"
"Credit Agricole","Coopérative","17 PLACE NATIONALE  76220 GOURNAY-EN-BRAY"
"Credit Agricole","Coopérative","67 RUE GEORGES CLEMENCEAU  76530 GRAND-COURONNE"
"Credit Agricole","Coopérative","109 AVENUE ARISTIDE BRIAND  27930 GRAVIGNY"
"Credit Agricole","Coopérative","22 RUE DE LA RÉPUBLIQUE  76700 HARFLEUR"
"Credit Agricole","Coopérative","IMMEUBLE VICTORIA 375 CTRE ALLÉE - ROUTE DE NEUFCHATEL  76230 ISNEAUVILLE"
"Credit Agricole","Coopérative","40, ALLÉE DU MANOIR DOMAINE DU MANOIR  76230 ISNEAUVILLE"
"Credit Agricole","Coopérative","100 RUE HENRI 4  27540 IVRY-LA-BATAILLE"
"Credit Agricole","Coopérative","108 AVENUE DES PROVINCES  76120 LE GRAND-QUEVILLY"
"Credit Agricole","Coopérative","62 RUE MARCEAU  76600 LE HAVRE"
"Credit Agricole","Coopérative","62 RUE MARCEAU  76600 LE HAVRE"
"Credit Agricole","Coopérative","73 RUE GUSTAVE BRINDEAU  76600 LE HAVRE"
"Credit Agricole","Coopérative","221 AVENUE DU 8 MAI 1945  76610 LE HAVRE"
"Credit Agricole","Coopérative","29 AVENUE RENÉ COTY  76600 LE HAVRE"
"Credit Agricole","Coopérative","181 RUE DE VERDUN  76600 LE HAVRE"
"Credit Agricole","Coopérative","56 RUE BERNARDIN DE SAINT-PIERRE  76600 LE HAVRE"
"Credit Agricole","Coopérative","CENTRE COMMERCIAL GRAND CAP, ZAC DU MONT GAILLARD  76620 LE HAVRE"
"Credit Agricole","Coopérative","174 RUE DU MARÉCHAL JOFFRE  76600 LE HAVRE"
"Credit Agricole","Coopérative","86-88, RUE DU PRÉSIDENT WILSON  76600 LE HAVRE"
"Credit Agricole","Coopérative","2 PLACE DE LA LIBERTÉ  76610 LE HAVRE"
"Credit Agricole","Coopérative","2 RUE IRÈNE JOLIOT CURIE  76620 LE HAVRE"
"Credit Agricole","Coopérative","80 ROUTE DE PARIS  76240 LE MESNIL-ESNARD"
"Credit Agricole","Coopérative","38 RUE DE LA RÉPUBLIQUE  27110 LE NEUBOURG"
"Credit Agricole","Coopérative","2 RUE CLAUDINE GUÉRIN  76140 LE PETIT-QUEVILLY"
"Credit Agricole","Coopérative","650 RUE RAYMOND BRETECHE  76580 LE TRAIT"
"Credit Agricole","Coopérative","41-42 QUAI FRANÇOIS 1ER  76470 LE TRÉPORT"
"Credit Agricole","Coopérative","6 RUE DU GÉNÉRAL DE GAULLE  27100 LE VAUDREUIL"
"Credit Agricole","Coopérative","7 PLACE NICOLAS POUSSIN  27700 LES ANDELYS"
"Credit Agricole","Coopérative","35 ROUTE DE DIEPPE  76950 LES GRANDES-VENTES"
"Credit Agricole","Coopérative","7 GRANDE RUE  27560 LIEUREY"
"Credit Agricole","Coopérative","11 PLACE DU GÉNÉRAL DE GAULLE  76170 LILLEBONNE"
"Credit Agricole","Coopérative","1 RUE MARÉCHAL LECLERC  76660 LONDINIÈRES"
"Credit Agricole","Coopérative","RUE BERTHET BURLET  76590 LONGUEVILLE-SUR-SCIE"
"Credit Agricole","Coopérative","1 RUE DELAMARE  27400 LOUVIERS"
"Credit Agricole","Coopérative","14 RUE DU GÉNÉRAL DE GAULLE  76810 LUNERAY"
"Credit Agricole","Coopérative","4 RUE FROIDE  27480 LYONS-LA-FORÊT"
"Credit Agricole","Coopérative","17 RUE DES MARTYRS DE LA RÉSISTANCE  76150 MAROMME"
"Credit Agricole","Coopérative","57 RUE SAINT-PIERRE  27290 MONTFORT-SUR-RISLE"
"Credit Agricole","Coopérative","9 RUE RENÉ COTY  76290 MONTIVILLIERS"
"Credit Agricole","Coopérative","36 RUE GRANDE  27390 MONTREUIL-L'ARGILLÉ"
"Credit Agricole","Coopérative","2 PLACE DE LA RÉPUBLIQUE  76710 MONTVILLE"
"Credit Agricole","Coopérative","9 GRANDE RUE NOTRE DAME  76270 NEUFCHÂTEL-EN-BRAY"
"Credit Agricole","Coopérative","18 PLACE ARISTIDE BRIAND  27320 NONANCOURT"
"Credit Agricole","Coopérative","37 RUE FÉLIX FAURE  76930 OCTEVILLE-SUR-MER"
"Credit Agricole","Coopérative","15 PLACE JEAN DASNIAS  76550 OFFRANVILLE"
"Credit Agricole","Coopérative","2 PLACE DE LA RÉPUBLIQUE  76350 OISSEL"
"Credit Agricole","Coopérative","93 RUE EDOUARD ISAMBARD  27120 PACY-SUR-EURE"
"Credit Agricole","Coopérative","22 RUE JEAN MAILLARD  76570 PAVILLY"
"Credit Agricole","Coopérative","1231 RUE ARISTIDE BRIAND  76650 PETIT-COURONNE"
"Credit Agricole","Coopérative","2 RUE DU GÉNÉRAL LECLERC  27500 PONT-AUDEMER"
"Credit Agricole","Coopérative","3 RUE ALPHONSE SAMAIN  27340 PONT-DE-L'ARCHE"
"Credit Agricole","Coopérative","CENTRE COMMERCIAL LA HETRRAIE  76330 PORT-JÉRÔME-SUR-SEINE"
"Credit Agricole","Coopérative","RUE DE LA VICOMTE  76490 RIVES-EN-SEINE"
"Credit Agricole","Coopérative","37 RUE JEANNE D'ARC  76000 ROUEN"
"Credit Agricole","Coopérative","8 ALLÉE DANIEL LAVALLÉE  76000 ROUEN"
"Credit Agricole","Coopérative","103 RUE JEANNE D'ARC  76000 ROUEN"
"Credit Agricole","Coopérative","12 AVENUE PASTEUR  76000 ROUEN"
"Credit Agricole","Coopérative","1001 PLACE SAINT-MARC  76000 ROUEN"
"Credit Agricole","Coopérative","31 RUE SAINT-SEVER  76100 ROUEN"
"Credit Agricole","Coopérative","19 RUE DU DOCTEUR COLLIGNON  27350 ROUTOT"
"Credit Agricole","Coopérative","2 RUE DES FORGES  27250 RUGLES"
"Credit Agricole","Coopérative","33 RUE GRAND' RUE  76116 RY"
"Credit Agricole","Coopérative","1 PLACE DES MARTYRS DE LA RÉSISTANCE  76300 SOTTEVILLE-LÈS-ROUEN"
"Credit Agricole","Coopérative","36 PLACE DE L'HÔTEL DE VILLE  76300 SOTTEVILLE-LÈS-ROUEN"
"Credit Agricole","Coopérative","775 RUE BERNARD THELU  76640 TERRES-DE-CAUX"
"Credit Agricole","Coopérative","36 RUE DE BERNAY  27230 THIBERVILLE"
"Credit Agricole","Coopérative","8 RUE GUY DE MAUPASSANT  76890 TOTES"
"Credit Agricole","Coopérative","PLACE DES 4 SAISONS  27100 VAL-DE-REUIL"
"Credit Agricole","Coopérative","RUE JULES CROCHEMORE  76540 VALMONT"
"Credit Agricole","Coopérative","408 RUE DE LA MADELEINE  27130 VERNEUIL D'AVRE ET D'ITON"
"Credit Agricole","Coopérative","2 PLACE D'EVREUX  27200 VERNON"
"Credit Agricole","Coopérative","2 RUE MAÎTRE HALLEY  76760 YERVILLE"
"Credit Agricole","Coopérative","29 LE MAIL  76190 YVETOT"
"Credit Agricole","Coopérative","RUE PRINCIPALE  04260 ALLOS"
"Credit Agricole","Coopérative","HÔTEL GRAC - PLACE DU GERME  04240 ANNOT"
"Credit Agricole","Coopérative","689 ROUTE DE NICE  06600 ANTIBES"
"Credit Agricole","Coopérative","24 AVENUE PHILIPPE ROCHAT  06600 ANTIBES"
"Credit Agricole","Coopérative","2, AVENUE ROBERT SOLEAU  06600 ANTIBES"
"Credit Agricole","Coopérative","2 AVENUE ROBERT SOLEAU  06600 ANTIBES"
"Credit Agricole","Coopérative","AVENUE CLÉMENCEAU  83630 AUPS"
"Credit Agricole","Coopérative","RÉSIDENCE DU PORT - 6, AVENUE DU 11 NOVEMBRE  83150 BANDOL"
"Credit Agricole","Coopérative","CENTRE COMMERCIAL  04150 BANON"
"Credit Agricole","Coopérative","AVENUE DE LA LIBÉRATION  04400 BARCELONNETTE"
"Credit Agricole","Coopérative","AVENUE PASTEUR  83830 BARGEMON"
"Credit Agricole","Coopérative","BOULEVARD GRISOLLE  83670 BARJOLS"
"Credit Agricole","Coopérative","29, BOULEVARD MARINONI  06310 BEAULIEU SUR MER"
"Credit Agricole","Coopérative","RUE DU MARCHÉ  06240 BEAUSOLEIL"
"Credit Agricole","Coopérative","1 CALADE SAINT ROCH  06410 BIOT"
"Credit Agricole","Coopérative","42 PLACE DU PIN  83230 BORMES LES MIMOSAS"
"Credit Agricole","Coopérative","PLACE BIANCHERI  06540 BREIL SUR ROYA"
"Credit Agricole","Coopérative","IMMEUBLE FOCH, 13 - 15, BOULEVARD SAINT LOUIS  83170 BRIGNOLES"
"Credit Agricole","Coopérative","16 RUE LICE DE SIGNON  83170 BRIGNOLES"
"Credit Agricole","Coopérative","ZAC SAINT JEAN  83170 BRIGNOLES"
"Credit Agricole","Coopérative","16 RUE LICE DE SIGNON  83170 BRIGNOLES"
"Credit Agricole","Coopérative","1, AVENUE CYRILLE BESSET  06800 CAGNES SUR MER"
"Credit Agricole","Coopérative","52-54 AVENUE DES ALPES  06800 CAGNES SUR MER"
"Credit Agricole","Coopérative","12 AVENUE AUGUSTE RENOIR  06800 CAGNES SUR MER"
"Credit Agricole","Coopérative","50 AVENUE DU VAL FLEURI  06800 CAGNES SUR MER"
"Credit Agricole","Coopérative","6 PLACE LÉON BÉRANGER  06800 CAGNES SUR MER"
"Credit Agricole","Coopérative","38 BOULEVARD CARNOT  06400 CANNES"
"Credit Agricole","Coopérative","15 RUE FÉLIX FAURE  06400 CANNES"
"Credit Agricole","Coopérative","59 AVENUE FRANCIS TONNER  06150 CANNES"
"Credit Agricole","Coopérative","76 AVENUE MARÉCHAL JUIN  06400 CANNES"
"Credit Agricole","Coopérative","83 RUE D'ANTIBES  06400 CANNES"
