"Banque","Type","Longitude","Latitude"
"Société générale","Lucrative",0.680719,47.408764
"Société générale","Lucrative",0.681013,47.392158
"Société générale","Lucrative",0.677022,47.383507
"Société générale","Lucrative",5.86418,45.269964
"Société générale","Lucrative",5.27308,45.586406
"Société générale","Lucrative",5.717789,45.14966
"Société générale","Lucrative",4.808354,45.575088
"Société générale","Lucrative",5.750716,45.148556
"Société générale","Lucrative",5.676482,45.19496
"Société générale","Lucrative",5.770751,45.192625
"Société générale","Lucrative",5.712567,45.192947
"Société générale","Lucrative",5.712567,45.192947
"Société générale","Lucrative",5.712567,45.192947
"Société générale","Lucrative",5.712767,45.18941
"Société générale","Lucrative",5.724943,45.181516
"Société générale","Lucrative",5.735439,45.193775
"Société générale","Lucrative",5.716916,45.183004
"Société générale","Lucrative",5.745463,45.187284
"Société générale","Lucrative",5.725368,45.188596
"Société générale","Lucrative",5.446808,45.56428
"Société générale","Lucrative",5.145479,45.634385
"Société générale","Lucrative",5.951552,45.357752
"Société générale","Lucrative",5.764769,45.205978
"Société générale","Lucrative",5.564601,45.326669
"Société générale","Lucrative",5.66496,45.108504
"Société générale","Lucrative",4.800383,45.36496
"Société générale","Lucrative",5.831839,45.246082
"Société générale","Lucrative",5.681487,45.229531
"Société générale","Lucrative",5.696795,45.172999
"Société générale","Lucrative",5.735861,45.386386
"Société générale","Lucrative",5.482778,45.297084
"Société générale","Lucrative",5.683026,45.086711
"Société générale","Lucrative",3.212407,43.34218
"Société générale","Lucrative",4.872317,45.537928
"Société générale","Lucrative",5.904332,45.263939
"Société générale","Lucrative",5.591638,45.365835
"Société générale","Lucrative",5.636926,45.297428
"Société générale","Lucrative",5.909628,46.744453
"Société générale","Lucrative",5.491016,47.091102
