"Banque","Type","Longitude","Latitude","Adresse"
"banque_populaire","cooperative",-0.199873,48.895919,"29, pl Belle Croix14700 FALAISE"
"banque_populaire","cooperative",-1.046683,49.38791,"9, quai Chéron14450 GRANDCAMP MAISY"
"banque_populaire","cooperative",-0.342836,49.213492,"2, ave Garbsen14200 HEROUVILLE ST CLAIR"
"banque_populaire","cooperative",-0.353513,49.1401,"Pl Debussy14123 IFS"
"banque_populaire","cooperative",0.227621,49.145284,"15, ave Victor Hugo14100 LISIEUX"
"banque_populaire","cooperative",-0.325275,49.173402,"27, rue Emile Zola14120 MONDEVILLE"
"banque_populaire","cooperative",-0.260615,49.284132,"6, rue de Lion - 2, rue Pasteur14150 OUISTREHAM"
"banque_populaire","cooperative",-0.251123,49.280324,"15, pl du Général de Gaulle14150 OUISTREHAM"
"banque_populaire","cooperative",-0.752726,49.344609,"12, ave de Gaulle14520 PORT EN BESSIN"
"banque_populaire","cooperative",0.088872,49.342401,"ZAC La VerdureAve Michel d'Ornano14800 SAINT ARNOULT"
"banque_populaire","cooperative",0.080833,49.366812,"14, rue Victor Hugo14360 TROUVILLE SUR MER"
"banque_populaire","cooperative",-0.658584,49.080156,"12, rue Pasteur14310 VILLERS BOCAGE"
"banque_populaire","cooperative",-0.889333,48.838161,"6, rue Deslongrais14500 VIRE"
"banque_populaire","cooperative",2.444717,44.927762,"8, ave Gambetta15000 AURILLAC"
"banque_populaire","cooperative",2.459941,44.901102,"9, Place de l'Eglise15130 ARPAJON SUR CERE"
"banque_populaire","cooperative",2.434856,44.912324,"100, rue Léon Blum15003 AURILLAC"
"banque_populaire","cooperative",2.334533,45.218875,"22, rue de la République15200 MAURIAC"
"banque_populaire","cooperative",2.198548,44.711821,"8, pl de l'Europe15600 MAURS"
"banque_populaire","cooperative",2.659162,45.282037,"9, rue du Commandant Monier15400 RIOM ES MONTAGNES"
"banque_populaire","cooperative",3.08889,45.032684,"14, cours SPY des Ternes15100 ST FLOUR"
"banque_populaire","cooperative",-0.326735,45.693016,"17 place Jean Monnet16100 COGNAC"
"banque_populaire","cooperative",0.156844,45.649208,"13, ave du Général de Gaulle16000 ANGOULEME"
"banque_populaire","cooperative",-0.151306,45.472988,"5 ter, bd Chanzy16300 BARBEZIEUX"
"banque_populaire","cooperative",0.449371,45.823791,"90, ave de la République16260 CHASSENEUIL SUR BONNIEURE"
"banque_populaire","cooperative",-0.304798,45.685905,"2, rue de Vauzelle16100 CHATEAUBERNARD"
"banque_populaire","cooperative",-0.326735,45.693016,"17, pl Jean Monnet16100 COGNAC"
"banque_populaire","cooperative",0.672575,46.014412,"15, rue Maquis Foch16500 CONFOLENS"
"banque_populaire","cooperative",0.100979,45.615157,"La Chapelle de Prade16400 LA COURONNE"
"banque_populaire","cooperative",0.100979,45.615157,"La Chapelle de Prade16400 LA COURONNE"
"banque_populaire","cooperative",0.173137,45.670287,"131, rte de Paris16160 LE GOND PONTOUVRE"
"banque_populaire","cooperative",0.199497,46.028048,"7, pl d'Armes16700 RUFFEC"
"banque_populaire","cooperative",0.190832,45.642175,"136, ave du Général de Gaulle16800 SOYAUX"
"banque_populaire","cooperative",-1.095088,46.131424,"1, rue Jules VerneZac de Belle Air Nord17440 AYTRE"
"banque_populaire","cooperative",-1.153389,46.160637,"15, rue Chaudrier17000 La Rochelle"
"banque_populaire","cooperative",-1.104917,46.297939,"4, rue du 19 mars 196217230 CHARRON"
"banque_populaire","cooperative",-1.090381,46.074125,"8, bd de la Libération17340 CHATELAILLON PLAGE"
"banque_populaire","cooperative",-1.155817,46.148189,"54-56, ave Albert Einstein17043 LA ROCHELLE"
"banque_populaire","cooperative",-1.095088,46.131424,"1, Rue Jules Verne17440 AYTRE"
"banque_populaire","cooperative",-0.433933,45.445234,"11, pl de la République17500 JONZAC"
"banque_populaire","cooperative",-1.329982,45.913914,"4, rue de l'Ancienne CriéeLa Cotinière17310 ST-PIERRE D'OLERON"
"banque_populaire","cooperative",-1.153389,46.160637,"15, rue Chaudrier17000 LA ROCHELLE"
"banque_populaire","cooperative",-1.158539,46.14887,"107, ave Michel Crepeau17000 LA ROCHELLE"
"banque_populaire","cooperative",-1.150655,46.158522,"9, quai Maubec17086 LA ROCHELLE"
"banque_populaire","cooperative",-1.132617,46.168164,"69, bd Sautel17000 LA ROCHELLE"
"banque_populaire","cooperative",-1.175697,46.164088,"143 bis, ave Edmond Grasset17000 LA ROCHELLE"
"banque_populaire","cooperative",-1.142412,45.770256,"16, bd Pasteur17390 LA TREMBLADE"
"banque_populaire","cooperative",-1.398161,46.184229,"Rue de la Glacière17580 LE BOIS PLAGE EN RE"
"banque_populaire","cooperative",-1.194388,45.887545,"18, bd Thiers17480 LE CHATEAU D'OLERON"
"banque_populaire","cooperative",-1.101328,45.823737,"1 bis, rue Etchebarne17320 MARENNES"
"banque_populaire","cooperative",-0.319949,45.867239,"14, pl Samson17160 MATHA"
"banque_populaire","cooperative",-0.407894,45.28549,"5, RUE DES BROUILLAUDS17130 MONTENDRE"
"banque_populaire","cooperative",-0.187152,45.21573,"20, ave de la République17270 MONTGUYON"
"banque_populaire","cooperative",-0.51411,45.403797,"Ctre Cial IntermarchéFIEF Arnaud17137 NIEUL SUR MER"
"banque_populaire","cooperative",-1.095856,46.155104,"Pl Pommeraie17180 PERIGNY"
"banque_populaire","cooperative",-0.547732,45.579464,"15, rue Emile Combes17800 PONS"
"banque_populaire","cooperative",-0.966582,45.938556,"35 bis, rue Denfert Rochereau17300 ROCHEFORT"
"banque_populaire","cooperative",-0.961969,45.935014,"31, ave Lafayette17300 ROCHEFORT"
"banque_populaire","cooperative",-1.02978,45.623785,"9, rue Gambetta17200 ROYAN"
"banque_populaire","cooperative",-0.632267,45.747095,"35, cours National17100 SAINTES"
"banque_populaire","cooperative",-0.924056,45.675893,"26, pl du Gal de Gaulle17600 SAUJON"
"banque_populaire","cooperative",-0.519624,45.944974,"2, pl François Mitterrand17400 ST JEAN D'ANGELY"
"banque_populaire","cooperative",-1.357191,46.198618,"Route de la Flotte17410 SAINT-MARTIN DE RE"
"banque_populaire","cooperative",-1.305989,45.943227,"5, rue du Général de Gaulle17310 ST PIERRE D'OLERON"
"banque_populaire","cooperative",-0.751566,46.107455,"84, rue Audry de Puyravault17700 SURGERES"
"banque_populaire","cooperative",-1.054335,45.628888,"9, bd de la Côte de Beauté17640 VAUX SUR MER"
"banque_populaire","cooperative",2.439402,47.489239,"15, rue du Charbon18700 AUBIGNY SUR NERE"
"banque_populaire","cooperative",2.395693,47.083797,"16, rue Moyenne18000 BOURGES"
"banque_populaire","cooperative",2.398082,47.063104,"9, rue Pierre LatécoèreCtre d'affaires - Esplanade Aéroport18000 BOURGES"
"banque_populaire","cooperative",2.378091,47.07132,"102, ave Marcel Haegelen18000 BOURGES"
"banque_populaire","cooperative",2.195361,46.560726,"16, pl du Docteur Guyot18370 CHATEAUMEILLANT"
"banque_populaire","cooperative",2.442851,47.096614,"28, Route de la CharitéPorte Saint Germain du Puy18390 SAINT GERMAIN DU PUY"
"banque_populaire","cooperative",2.919038,46.831434,"20, pl de la Halle18600 SANCOINS"
"banque_populaire","cooperative",2.504923,46.72256,"16, rue Nationale18200 ST AMAND MONTROND"
"banque_populaire","cooperative",2.378133,47.108961,"404, rte d'Orléans18230 ST DOULCHARD"
"banque_populaire","cooperative",2.2471,46.993152,"26, ave Gabriel Dordain18400 ST FLORENT SUR CHER"
"banque_populaire","cooperative",2.061278,47.225264,"3, ave Pierre Semard18100 VIERZON"
"banque_populaire","cooperative",1.938924,45.093231,"15, ave Henri IV19400 ARGENTAT"
"banque_populaire","cooperative",1.836989,44.979343,"60, rue du Général de Gaulle19120 BEAULIEU SUR DORDOGNE"
"banque_populaire","cooperative",2.498739,45.401577,"119, pl Marmontel19110 BORT LES ORGUES"
"banque_populaire","cooperative",1.530149,45.159192,"2, ave du Président Roosevelt19100 BRIVE LA GAILLARDE"
"banque_populaire","cooperative",1.532215,45.163566,"55, ave de Paris19100 BRIVE LA GAILLARDE"
"banque_populaire","cooperative",1.497826,45.150409,"Ave Jean-Charles Rivet19100 BRIVE LA GAILLARDE"
"banque_populaire","cooperative",2.047577,45.405976,"31, ave Charles de Gaulle19300 EGLETONS"
"banque_populaire","cooperative",1.530149,45.159192,"2, avenue du Président Roosevelt19100 BRIVE LA GAILLARDE"
"banque_populaire","cooperative",1.557407,45.168613,"30, ave Pierre et Marie Curie19360 MALEMORT"
"banque_populaire","cooperative",1.673705,45.05386,"Pl de la Poste19500 MEYSSAC"
"banque_populaire","cooperative",1.409029,45.262491,"1, pl de la République19130 OBJAT"
"banque_populaire","cooperative",1.379331,45.395362,"14, ave du Midi19230 POMPADOUR"
"banque_populaire","cooperative",1.755096,45.259591,"1, rue Sergent Lovy19000 TULLE"
"banque_populaire","cooperative",1.765808,45.263913,"2, ave Victor Hugo19000 TULLE"
"banque_populaire","cooperative",2.308579,45.546333,"13, ave Victor Hugo19200 USSEL"
"banque_populaire","cooperative",1.566124,45.428193,"Rue du Pont Neuf19140 UZERCHE"
"banque_populaire","cooperative",8.743341,41.933766,"17, cours Jean Nicoli20090 AJACCIO"
"banque_populaire","cooperative",8.783944,41.952157,"Parc d'Activités de Mezzavia20167 AJACCIO"
"banque_populaire","cooperative",8.738041,41.918723,"6, ave Antoine Sérafini20000 AJACCIO"
"banque_populaire","cooperative",8.603051,42.143273,"Route de PianaBât A20130 CARGESE"
"banque_populaire","cooperative",9.275534,41.595792,"Ctre Cial Les 4 PortesBat. A20137 PORTO VECCHIO"
"banque_populaire","cooperative",8.91184,41.671223,"Immeuble l'Isolottulieu dit San Ghjuseppu20110 PROPRIANO"
"banque_populaire","cooperative",9.449399,42.700707,"23-25, rue César Campinchi20200 BASTIA"
"banque_populaire","cooperative",8.757919,42.567255,"22 bis, bd Wilson20260 CALVI"
"banque_populaire","cooperative",9.156886,42.302088,"20, allée du 9 Septembre20250 CORTE"
"banque_populaire","cooperative",9.458183,42.64429,"Rond Point de FurianiLido de la Marana - Saint Pancrace20600 FURIANI"
"banque_populaire","cooperative",9.406392,42.017232,"970, avenue du 9 Septembre20240 GHISONACCIA"
"banque_populaire","cooperative",8.937671,42.632953,"Place Marcel Delaunay20220 ILE ROUSSE"
"banque_populaire","cooperative",9.459163,42.550319,"Rte de l'AéroportRond point de Crucetta20290 LUCCIANA"
"banque_populaire","cooperative",4.486404,47.130263,"3, rue Jean Maire21230 ARNAY LE DUC"
"banque_populaire","cooperative",5.387929,47.192699,"77, rue Antoine Masson21130 AUXONNE"
"banque_populaire","cooperative",4.846397,47.039188,"12 A, rue Gustave EiffelZac des Maladières21200 BEAUNE"
"banque_populaire","cooperative",4.837223,47.022856,"4, pl de la Halle21200 BEAUNE"
"banque_populaire","cooperative",4.572199,47.858397,"36, rue Maréchal de Lattre de Tassigny21400 CHATILLON SUR SEINE"
"banque_populaire","cooperative",5.014226,47.289932,"131, ave Roland Carraz21300 CHENOVE"
"banque_populaire","cooperative",5.134832,47.299435,"38 C, ave de la République21800 CHEVIGNY ST SAUVEUR"
"banque_populaire","cooperative",5.048249,47.304753,"3E, rue Jeanne BarretZAC Parc Valmy21000 DIJON"
"banque_populaire","cooperative",5.02499,47.309758,"10, rue de Cracovie21000 DIJON"
"banque_populaire","cooperative",5.026984,47.316088,"16, quai Nicolas Rolin21000 DIJON"
"banque_populaire","cooperative",5.039313,47.320983,"44, rue du Bourg21000 DIJON"
"banque_populaire","cooperative",5.04463,47.347351,"9, rond point de la Nation21000 DIJON"
"banque_populaire","cooperative",5.042644,47.32626,"14, bd de la Trémouille21000 DIJON"
"banque_populaire","cooperative",5.061883,47.312239,"93, bd Mansard21000 DIJON"
"banque_populaire","cooperative",5.01993,47.331866,"104, ave Victor Hugo21000 DIJON"
"banque_populaire","cooperative",5.219453,47.24133,"8, rue Bernard Laureau21110 GENLIS"
"banque_populaire","cooperative",5.11228,47.522146,"10, pl du Général Leclerc21120 IS SUR TILLE"
"banque_populaire","cooperative",5.062761,47.286037,"6, pl Aristide Briand21600 LONGVIC"
"banque_populaire","cooperative",4.33695,47.621587,"2, rue Carnot21500 MONTBARD"
"banque_populaire","cooperative",4.949534,47.137466,"11, rue Fagon21700 NUITS ST GEORGES"
"banque_populaire","cooperative",4.556191,47.262109,"4, rue de la République21320 POUILLY EN AUXOIS"
"banque_populaire","cooperative",5.096272,47.310617,"14, rue des Chalands21800 QUETIGNY"
"banque_populaire","cooperative",4.228843,47.279309,"2, rue du Marché21210 SAULIEU"
"banque_populaire","cooperative",4.333656,47.490573,"3, rue de l'Ancienne Comédie21140 SEMUR EN AUXOIS"
"banque_populaire","cooperative",5.263156,47.102148,"11, rue de la Liberté21170 ST JEAN DE LOSNE"
"banque_populaire","cooperative",4.540971,47.398007,"Pl Spontin21350 VITTEAUX"
"banque_populaire","cooperative",-2.770298,48.543437,"1, rue des Mimosas22190 PLERIN"
"banque_populaire","cooperative",-2.770298,48.543437,"1, rue des Mimosas22190 PLERIN"
"banque_populaire","cooperative",-2.727436,48.496354,"1, rue Jules Verne - Cellule A22360 LANGUEUX"
"banque_populaire","cooperative",-2.970092,48.542237,"24, pl de la République22170 CHATELAUDREN"
"banque_populaire","cooperative",-2.048854,48.455005,"14, rue Thiers22100 DINAN"
"banque_populaire","cooperative",-1.341947,45.978474,"19, rue Georges Clemenceau22430 ERQUY"
"banque_populaire","cooperative",-1.341947,45.978474,"19, rue Georges Clémenceau22430 ERQUY"
"banque_populaire","cooperative",-3.147009,48.559231,"24, rue Saint Nicolas22200 GUINGAMP"
"banque_populaire","cooperative",-2.515332,48.469099,"3, rue Bario22400 LAMBALLE"
"banque_populaire","cooperative",-2.727436,48.496354,"1, rue Jules Verne22360 LANGUEUX"
"banque_populaire","cooperative",-2.727436,48.496354,"1, rue Jules Verne22360 LANGUEUX"
"banque_populaire","cooperative",-3.461558,48.732162,"13, quai d'Aiguillon22300 LANNION"
"banque_populaire","cooperative",-3.461558,48.732162,"13, Quai d'Aiguillon22300 LANNION"
"banque_populaire","cooperative",-2.754158,48.177063,"1, ave des Combattants22600 LOUDEAC"
"banque_populaire","cooperative",-3.044912,48.778899,"Pl de la République22500 PAIMPOL"
"banque_populaire","cooperative",-3.044912,48.778899,"Place de la République22500 PAIMPOL"
"banque_populaire","cooperative",-3.445145,48.814573,"28 bis, rue du Général Leclerc22700 PERROS GUIREC"
"banque_populaire","cooperative",-2.232421,48.522664,"43-45, rue du Pont22130 PLANCOET"
"banque_populaire","cooperative",-2.770689,48.535432,"11, rue du Commerce22190 PLERIN"
"banque_populaire","cooperative",-2.770298,48.543437,"1, rue des Mimoras22190 PLERIN"
"banque_populaire","cooperative",-2.770298,48.543437,"1, rue des Mimosas22190 PLERIN"
"banque_populaire","cooperative",2.251902,49.451089,"14, Grande Rue22800 QUINTIN"
"banque_populaire","cooperative",-2.759634,48.513241,"53, rue Saint Guillaume22000 SAINT-BRIEUC"
"banque_populaire","cooperative",-2.840051,48.656802,"2, bd du Général de Gaulle22410 ST QUAY PORTRIEUX"
"banque_populaire","cooperative",-3.231066,48.787077,"16, pl du Martray22220 TREGUIER"
"banque_populaire","cooperative",2.167231,45.955248,"2, pl Jean Lurçat23200 AUBUSSON"
"banque_populaire","cooperative",1.756634,45.952002,"1, rue Emile de Girardin23400 BOURGANEUF"
"banque_populaire","cooperative",2.215062,46.34784,"5, rue de la République23600 BOUSSAC"
"banque_populaire","cooperative",1.665256,46.305184,"Grande Rue23800 DUN LE PALESTEL"
"banque_populaire","cooperative",2.173713,45.883235,"12, Grande Rue23500 FELLETIN"
"banque_populaire","cooperative",1.870076,46.169286,"10, bd Carnot23000 GUERET"
"banque_populaire","cooperative",1.883836,46.168209,"32, ave d'Auvergne23000 GUERET"
"banque_populaire","cooperative",1.485153,46.232176,"4, bd Jean Moulin23300 LA SOUTERRAINE"
"banque_populaire","cooperative",0.482003,44.84304,"24 boulevard Pimond24100 BERGERAC"
"banque_populaire","cooperative",0.484026,44.853976,"19, rue Sainte Catherine24100 BERGERAC"
"banque_populaire","cooperative",0.482003,44.84304,"24, bd Louis PIMOND24100 BERGERAC"
"banque_populaire","cooperative",0.753044,45.189073,"202, avenue Michel Grandou24750 TRELISSAC"
"banque_populaire","cooperative",0.395704,44.66685,"2, ave de Sainte Foy24500 EYMET"
"banque_populaire","cooperative",0.73845,44.836286,"10, PLACE DE LA REPUBLIQUE24150 LALINDE"
"banque_populaire","cooperative",0.659886,45.183447,"Lieudit Marsac24430 MARSAC SUR L'ISLE"
"banque_populaire","cooperative",1.163978,45.064415,"30, ave du 4 Septembre24290 MONTIGNAC"
"banque_populaire","cooperative",0.16617,45.007495,"Pl Georges Clemenceau24700 MONTPON MENESTEROL"
"banque_populaire","cooperative",0.366437,45.036361,"7, rue Emile Bazillou24400 MUSSIDAN"
"banque_populaire","cooperative",0.664016,45.530936,"2, ave Jules Ferry24300 NONTRON"
"banque_populaire","cooperative",0.717655,45.18346,"23, pl Francheville24000 PERIGUEUX"
"banque_populaire","cooperative",0.34052,45.246752,"Pl de la Liberté24600 RIBERAC"
"banque_populaire","cooperative",1.21549,44.89092,"1, rue de la République24200 SARLAT LA CANEDA"
"banque_populaire","cooperative",1.229573,44.874711,"1201, Avenue Simone Veil24200 SARLAT LA CANEDA"
"banque_populaire","cooperative",0.528944,45.144829,"10, PLACE DE LA REPUBLIQUE24110 ST ASTIER"
"banque_populaire","cooperative",1.043683,44.869141,"Rue Gambetta24220 ST CYPRIEN"
"banque_populaire","cooperative",1.302963,45.1273,"8, rue Rastignac24120 TERRASSON LAVILLEDIEU"
"banque_populaire","cooperative",0.919392,45.415585,"1, pl de la République24800 THIVIERS"
"banque_populaire","cooperative",0.753044,45.189073,"202, ave Michel Grandou24750 TRELISSAC"
"banque_populaire","cooperative",0.722618,45.026726,"46, GRAND RUE24380 VERGT"
"banque_populaire","cooperative",6.84411,47.481945,"32 bis, avenue Aristide Briand25400 AUDINCOURT"
"banque_populaire","cooperative",6.360221,47.351153,"15, rue des Terreaux25110 BAUME LES DAMES"
"banque_populaire","cooperative",6.03018,47.2485,"48, rue de Belfort25000 BESANCON"
"banque_populaire","cooperative",5.95047,47.2179,"Rue René Char25000 BESANCON"
"banque_populaire","cooperative",6.02938,47.2427,"1, pl de la 1ère Armée Française25000 BESANCON"
"banque_populaire","cooperative",5.96332,47.2166,"7, rue Alfred de Vigny25000 BESANCON"
"banque_populaire","cooperative",6.04454,47.2585,"185, rue de Belfort25000 BESANCON"
"banque_populaire","cooperative",6.02512,47.2388,"9, rue de la République25000 BESANCON"
"banque_populaire","cooperative",6.01494,47.2543,"59, rue de Vesoul25000 BESANCON"
"banque_populaire","cooperative",6.01389,47.237,"2, rue Ribot25000 BESANCON"
